Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2DC,2005.06,1635,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2005.09,1648,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2005.12,1690,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2006.03,1764,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2006.06,1855,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2006.09,1998,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2006.12,2034,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2007.03,2063,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2007.06,2068,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2007.09,2101,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2007.12,2182,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2008.03,2214,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2008.06,2235,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2008.09,2371,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2008.12,2412,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2009.03,2478,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2009.06,2484,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2009.09,2493,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2009.12,2473,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2010.03,2549,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2010.06,2555,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2010.09,2542,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2010.12,2564,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2011.03,2631,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2011.06,2618,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2011.09,2678,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2011.12,2680,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2012.03,2719,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2012.06,2702,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2012.09,2717,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2012.12,2700,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2013.03,2743,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2013.06,2742,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2013.09,2753,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2013.12,2809,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2014.03,2826,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2014.06,2818,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2014.09,2874,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2014.12,2887,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2015.03,2891,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2015.06,2891,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2015.09,2843,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2015.12,2900,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2016.03,2939,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2016.06,2943,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2016.09,2948,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2016.12,2944,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2017.03,2944,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2017.06,2935,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2017.09,2960,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2017.12,2985,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2018.03,3017,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2018.06,3116,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2018.09,3136,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2018.12,3054,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2019.03,3088,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2019.06,3124,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2019.09,3127,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2019.12,3135,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2020.03,3153,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2020.06,3178,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2020.09,3205,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2020.12,3173,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2021.03,3332,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2021.06,3429,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2021.09,3619,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2021.12,3646,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2022.03,3827,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2022.06,4081,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DC,2022.09,4361,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Irrigation and Land Drainage,,,,
CEPQ.S2DD,1979.12,356.05232,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1980.03,375.279145,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1980.06,393.437813,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1980.09,403.051226,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1980.12,431.535412,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1981.03,445.0654,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1981.06,468.2088,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1981.09,489.215887,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1981.12,507.374556,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1982.03,515.207707,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1982.06,540.487421,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1982.09,550.100834,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1982.12,559.358194,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1983.03,565.411084,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1983.06,570.039764,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1983.09,571.463973,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1983.12,576.448706,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1984.03,578.228967,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1984.06,603.15263,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1984.09,619.531036,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1984.12,640.538123,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1985.03,649.439431,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1985.06,682.552297,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1985.09,700.354913,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1985.12,721.718052,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1986.03,733.111726,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1986.06,755.18697,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1986.09,772.633534,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1986.12,792.216411,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1987.03,793.284568,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1987.06,813.579551,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1987.09,812.511394,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1987.12,831.738219,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1988.03,849.184783,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1988.06,861.646614,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
CEPQ.S2DD,1988.09,869.123712,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Reclamation and River Control,,,,
